event_id,lat,lon,dt,frp,event_n
2021-07-31_14,46.47685,34.72567,2021-07-31 09:18:00+00:00,12.43,4
2021-07-31_140,44.64594,22.89382,2021-07-31 10:58:00+00:00,8.64,7
2021-07-31_141,45.84034,29.84354,2021-07-31 10:58:00+00:00,5.43,21
2021-07-31_142,45.80455,29.52324,2021-07-31 10:58:00+00:00,11.57,2
2021-07-31_143,45.77806,28.84213,2021-07-31 10:58:00+00:00,6.85,2
2021-07-31_144,46.54045,34.47382,2021-07-31 10:58:00+00:00,18.86,5
2021-07-31_145,46.39115,28.57162,2021-07-31 10:58:00+00:00,15.74,2
2021-07-31_146,47.03689,32.27361,2021-07-31 10:08:00+00:00,6.12,2
2021-07-31_147,44.16774,16.43548,2021-07-31 10:58:00+00:00,8.85,30
2021-07-31_148,43.00566,12.30203,2021-07-31 10:58:00+00:00,8.32,7
2021-07-31_149,47.08419,30.50433,2021-07-31 10:58:00+00:00,7.74,2
2021-07-31_15,47.11959,33.1049,2021-07-31 09:18:00+00:00,10.48,8
2021-07-31_150,47.79862,37.16457,2021-07-31 10:58:00+00:00,8.41,2
2021-07-31_151,48.07559,36.91484,2021-07-31 10:08:00+00:00,5.1,3
2021-07-31_152,45.11742,16.99224,2021-07-31 10:58:00+00:00,10.67,2
2021-07-31_153,48.05657,34.04594,2021-07-31 10:08:00+00:00,28.83,4
2021-07-31_154,46.93784,39.26595,2021-07-31 10:58:00+00:00,16.2,6
2021-07-31_155,46.06028,29.16397,2021-07-31 10:08:00+00:00,5.82,2
2021-07-31_156,46.70656,34.92617,2021-07-31 10:58:00+00:00,9.06,2
2021-07-31_157,43.76153,16.90088,2021-07-31 10:58:00+00:00,19.08,3
2021-07-31_158,49.46962,38.42974,2021-07-31 10:59:00+00:00,8.47,2
2021-07-31_159,50.3662,24.06915,2021-07-31 10:59:00+00:00,5.05,2
2021-07-31_16,48.44895,36.4985,2021-07-31 09:18:00+00:00,6.97,3
2021-07-31_160,51.22716,34.57255,2021-07-31 10:59:00+00:00,8.53,2
2021-07-31_161,52.39427,28.42313,2021-07-31 10:09:00+00:00,8.53,5
2021-07-31_162,54.71463,42.02925,2021-07-31 11:00:00+00:00,6.43,3
2021-07-31_163,52.55744,16.73007,2021-07-31 10:10:00+00:00,7.66,6
2021-07-31_164,54.45704,22.51659,2021-07-31 11:00:00+00:00,5.78,2
2021-07-31_165,52.70142,32.89619,2021-07-31 11:00:00+00:00,35.91,2
2021-07-31_166,37.80675,12.94187,2021-07-31 12:37:00+00:00,7.22,2
2021-07-31_167,37.80222,12.80219,2021-07-31 11:47:00+00:00,7.08,2
2021-07-31_168,36.63848,8.17731,2021-07-31 11:46:00+00:00,198.5,46
2021-07-31_169,37.39838,15.06226,2021-07-31 11:46:00+00:00,6.89,2
2021-07-31_17,47.52193,33.58226,2021-07-31 09:18:00+00:00,59.03,4
2021-07-31_170,36.63386,7.42652,2021-07-31 11:47:00+00:00,32.88,2
2021-07-31_171,37.42955,14.9525,2021-07-31 12:37:00+00:00,23.23,3
2021-07-31_172,37.46234,14.38716,2021-07-31 11:46:00+00:00,75.48,4
2021-07-31_173,37.47393,13.58173,2021-07-31 11:46:00+00:00,16.22,6
2021-07-31_174,38.17377,15.77493,2021-07-31 11:46:00+00:00,23.95,4
2021-07-31_175,37.97446,13.38521,2021-07-31 12:37:00+00:00,8.61,2
2021-07-31_176,38.02285,15.31337,2021-07-31 12:37:00+00:00,9.65,2
2021-07-31_177,37.13247,15.03847,2021-07-31 11:46:00+00:00,8.75,2
2021-07-31_178,40.44074,17.79435,2021-07-31 12:37:00+00:00,5.66,3
2021-07-31_179,37.47058,-4.36606,2021-07-31 12:37:00+00:00,17.29,31
2021-07-31_18,48.9376,35.67826,2021-07-31 09:18:00+00:00,5.09,3
2021-07-31_180,40.35081,19.51494,2021-07-31 11:47:00+00:00,25.79,3
2021-07-31_181,40.18462,19.78802,2021-07-31 11:47:00+00:00,6.83,5
2021-07-31_182,36.36648,6.73491,2021-07-31 12:37:00+00:00,23.6,2
2021-07-31_183,36.37018,6.761,2021-07-31 12:37:00+00:00,12.3,3
2021-07-31_184,36.37975,6.73196,2021-07-31 12:37:00+00:00,10.63,3
2021-07-31_185,40.10067,19.8962,2021-07-31 12:37:00+00:00,16.27,4
2021-07-31_186,39.87471,15.8956,2021-07-31 11:47:00+00:00,43.36,3
2021-07-31_187,41.09783,15.80273,2021-07-31 12:38:00+00:00,8.25,2
2021-07-31_188,41.29006,15.56067,2021-07-31 12:38:00+00:00,5.38,2
2021-07-31_189,41.86403,15.29331,2021-07-31 11:48:00+00:00,24.05,2
2021-07-31_19,48.03902,31.6165,2021-07-31 09:18:00+00:00,6.76,3
2021-07-31_190,41.73905,15.40158,2021-07-31 12:38:00+00:00,7.86,2
2021-07-31_191,41.5042,15.73059,2021-07-31 12:38:00+00:00,15.62,3
2021-07-31_192,41.28345,13.93601,2021-07-31 11:47:00+00:00,5.2,4
2021-07-31_193,41.2599,13.75299,2021-07-31 12:38:00+00:00,23.89,2
2021-07-31_194,41.2385,14.02111,2021-07-31 12:38:00+00:00,14.85,2
2021-07-31_195,40.70737,16.52217,2021-07-31 12:38:00+00:00,20.11,5
2021-07-31_196,40.61068,16.45386,2021-07-31 12:38:00+00:00,5.13,7
2021-07-31_197,40.58234,16.55437,2021-07-31 12:38:00+00:00,17.53,2
2021-07-31_198,38.60766,-7.86951,2021-07-31 12:38:00+00:00,5.43,2
2021-07-31_199,38.62231,-5.17365,2021-07-31 14:18:00+00:00,20.53,5
2021-07-31_2,38.24062,42.01494,2021-07-31 09:15:00+00:00,10.0,4
2021-07-31_20,48.165,30.62592,2021-07-31 09:18:00+00:00,27.49,2
2021-07-31_200,36.33451,-5.63345,2021-07-31 14:18:00+00:00,9.72,4
2021-07-31_201,53.54679,38.7458,2021-07-31 08:29:00+00:00,9.21,3
2021-07-31_202,36.89999,31.65532,2021-07-31 10:05:00+00:00,10.85,3
2021-07-31_203,36.84216,28.21513,2021-07-31 10:05:00+00:00,11.71,2
2021-07-31_204,43.88282,44.19608,2021-07-31 10:06:00+00:00,6.19,2
2021-07-31_205,39.19663,31.74038,2021-07-31 10:06:00+00:00,9.26,2
2021-07-31_206,39.66441,34.97731,2021-07-31 10:06:00+00:00,6.19,3
2021-07-31_207,46.03368,41.4678,2021-07-31 10:07:00+00:00,9.69,2
2021-07-31_208,42.32563,24.11711,2021-07-31 10:07:00+00:00,29.38,2
2021-07-31_209,47.90159,29.9195,2021-07-31 10:08:00+00:00,22.51,4
2021-07-31_21,47.91157,29.88764,2021-07-31 09:18:00+00:00,11.58,6
2021-07-31_210,47.46526,33.6521,2021-07-31 10:08:00+00:00,5.08,2
2021-07-31_211,46.66072,34.91675,2021-07-31 10:08:00+00:00,5.13,2
2021-07-31_212,44.2815,25.37211,2021-07-31 10:08:00+00:00,8.98,3
2021-07-31_213,45.53133,29.38731,2021-07-31 10:08:00+00:00,5.38,2
2021-07-31_214,44.37581,23.19587,2021-07-31 10:08:00+00:00,6.54,3
2021-07-31_215,46.05451,28.78683,2021-07-31 10:08:00+00:00,15.72,2
2021-07-31_216,47.11963,33.1265,2021-07-31 10:08:00+00:00,20.52,4
2021-07-31_217,46.52764,34.78917,2021-07-31 10:08:00+00:00,5.39,2
2021-07-31_218,46.52984,34.76155,2021-07-31 10:08:00+00:00,14.99,2
2021-07-31_219,54.61184,17.66606,2021-07-31 10:11:00+00:00,16.35,2
2021-07-31_22,48.60762,38.07506,2021-07-31 09:18:00+00:00,6.75,2
2021-07-31_220,37.99537,15.72094,2021-07-31 11:46:00+00:00,9.95,2
2021-07-31_221,36.72689,28.22574,2021-07-31 11:46:00+00:00,19.61,2
2021-07-31_222,40.33799,18.13609,2021-07-31 11:47:00+00:00,5.43,2
2021-07-31_223,41.43586,15.87007,2021-07-31 11:47:00+00:00,6.27,2
2021-07-31_224,44.91208,26.57694,2021-07-31 11:48:00+00:00,11.06,2
2021-07-31_225,45.51318,29.07033,2021-07-31 11:48:00+00:00,10.75,2
2021-07-31_226,45.64221,29.48232,2021-07-31 11:48:00+00:00,8.05,2
2021-07-31_227,45.60891,28.51279,2021-07-31 11:48:00+00:00,7.91,3
2021-07-31_228,45.80748,29.85921,2021-07-31 11:48:00+00:00,20.19,2
2021-07-31_229,46.63192,34.27365,2021-07-31 11:48:00+00:00,6.25,4
2021-07-31_23,46.97312,33.04839,2021-07-31 09:18:00+00:00,7.75,2
2021-07-31_230,44.12528,24.41196,2021-07-31 11:48:00+00:00,29.09,7
2021-07-31_231,44.31328,22.62107,2021-07-31 11:48:00+00:00,5.88,2
2021-07-31_232,44.41005,22.74953,2021-07-31 11:48:00+00:00,5.07,3
2021-07-31_233,47.0131,34.12614,2021-07-31 11:49:00+00:00,5.79,3
2021-07-31_234,47.53764,31.30666,2021-07-31 11:49:00+00:00,7.14,5
2021-07-31_235,48.10168,33.86671,2021-07-31 11:49:00+00:00,15.0,3
2021-07-31_236,48.16796,30.53127,2021-07-31 11:49:00+00:00,6.75,4
2021-07-31_237,54.85351,22.50703,2021-07-31 11:51:00+00:00,6.4,2
2021-07-31_238,55.48645,28.59543,2021-07-31 11:51:00+00:00,9.93,2
2021-07-31_239,36.61261,4.30104,2021-07-31 13:27:00+00:00,6.32,2
2021-07-31_24,47.35439,35.27224,2021-07-31 09:18:00+00:00,5.84,3
2021-07-31_25,47.56695,35.97945,2021-07-31 09:18:00+00:00,5.06,2
2021-07-31_26,47.76525,36.97966,2021-07-31 09:18:00+00:00,6.1,3
2021-07-31_27,47.00861,36.02398,2021-07-31 09:18:00+00:00,11.28,2
2021-07-31_28,46.42887,34.8567,2021-07-31 09:18:00+00:00,10.69,4
2021-07-31_29,46.37459,34.94143,2021-07-31 09:18:00+00:00,9.74,3
2021-07-31_3,39.58554,47.15784,2021-07-31 09:15:00+00:00,13.49,2
2021-07-31_30,48.5177,29.59885,2021-07-31 09:19:00+00:00,10.49,4
2021-07-31_31,50.39843,36.00371,2021-07-31 09:19:00+00:00,5.49,2
2021-07-31_32,53.07057,38.49276,2021-07-31 09:19:00+00:00,6.3,7
2021-07-31_33,50.6377,33.27238,2021-07-31 09:19:00+00:00,13.57,5
2021-07-31_34,55.17381,29.3243,2021-07-31 09:20:00+00:00,6.95,9
2021-07-31_35,36.76299,32.07421,2021-07-31 10:05:00+00:00,8.91,44
2021-07-31_36,36.14724,33.23514,2021-07-31 10:55:00+00:00,6.06,4
2021-07-31_37,37.19192,46.091,2021-07-31 10:55:00+00:00,7.91,2
2021-07-31_38,36.18631,33.32255,2021-07-31 10:55:00+00:00,17.62,7
2021-07-31_39,36.22993,33.62618,2021-07-31 10:05:00+00:00,11.02,21
2021-07-31_4,38.26749,41.81979,2021-07-31 09:15:00+00:00,6.02,2
2021-07-31_40,36.72206,32.04609,2021-07-31 10:05:00+00:00,7.89,58
2021-07-31_41,36.72511,31.98959,2021-07-31 10:55:00+00:00,15.15,4
2021-07-31_42,36.71989,31.95074,2021-07-31 10:05:00+00:00,9.57,7
2021-07-31_43,36.75456,32.08504,2021-07-31 10:05:00+00:00,7.39,5
2021-07-31_44,36.73123,31.92906,2021-07-31 10:05:00+00:00,6.19,4
2021-07-31_45,36.73,31.90237,2021-07-31 10:05:00+00:00,8.8,69
2021-07-31_46,36.98214,28.76468,2021-07-31 10:05:00+00:00,6.13,46
2021-07-31_47,36.83048,28.19876,2021-07-31 10:05:00+00:00,10.01,6
2021-07-31_48,36.79996,28.16533,2021-07-31 10:05:00+00:00,34.86,50
2021-07-31_49,36.79162,28.24001,2021-07-31 10:55:00+00:00,6.95,2
2021-07-31_5,41.39601,44.73524,2021-07-31 09:16:00+00:00,8.35,2
2021-07-31_50,36.76941,28.23062,2021-07-31 10:05:00+00:00,8.46,4
2021-07-31_51,36.74928,28.23229,2021-07-31 10:05:00+00:00,8.35,10
2021-07-31_52,36.74116,28.15304,2021-07-31 10:55:00+00:00,5.21,3
2021-07-31_53,36.72681,28.15197,2021-07-31 10:55:00+00:00,14.72,2
2021-07-31_54,38.24856,42.0209,2021-07-31 10:55:00+00:00,10.3,2
2021-07-31_55,36.98877,31.50051,2021-07-31 10:05:00+00:00,11.4,100
2021-07-31_56,36.95875,31.53956,2021-07-31 10:05:00+00:00,10.14,41
2021-07-31_57,36.92436,31.29806,2021-07-31 10:05:00+00:00,154.4,41
2021-07-31_58,36.93917,31.39877,2021-07-31 10:05:00+00:00,6.4,6
2021-07-31_59,36.93438,31.38051,2021-07-31 10:05:00+00:00,5.6,12
2021-07-31_6,45.33398,41.67558,2021-07-31 09:17:00+00:00,17.11,4
2021-07-31_60,36.83704,31.67697,2021-07-31 10:05:00+00:00,14.88,97
2021-07-31_61,36.84768,31.65211,2021-07-31 10:05:00+00:00,6.1,2
2021-07-31_62,36.91364,31.64186,2021-07-31 10:05:00+00:00,11.0,28
2021-07-31_63,36.92054,31.41599,2021-07-31 10:05:00+00:00,9.95,6
2021-07-31_64,38.29698,21.97549,2021-07-31 10:56:00+00:00,5.07,21
2021-07-31_65,37.03024,27.45301,2021-07-31 10:06:00+00:00,27.26,9
2021-07-31_66,39.14737,39.08545,2021-07-31 10:05:00+00:00,17.69,11
2021-07-31_67,37.08681,14.91853,2021-07-31 10:56:00+00:00,33.01,33
2021-07-31_68,37.12376,14.50316,2021-07-31 10:56:00+00:00,19.32,2
2021-07-31_69,37.11528,14.47509,2021-07-31 10:56:00+00:00,45.62,20
2021-07-31_7,44.92485,40.35421,2021-07-31 09:17:00+00:00,7.27,3
2021-07-31_70,37.40849,15.07769,2021-07-31 10:56:00+00:00,8.48,3
2021-07-31_71,37.41206,15.02009,2021-07-31 10:56:00+00:00,25.84,10
2021-07-31_72,37.9117,15.29888,2021-07-31 10:56:00+00:00,11.36,2
2021-07-31_73,37.85731,15.02203,2021-07-31 10:56:00+00:00,24.28,15
2021-07-31_74,38.07732,15.75676,2021-07-31 10:56:00+00:00,7.99,5
2021-07-31_75,40.82946,19.46889,2021-07-31 10:57:00+00:00,14.45,6
2021-07-31_76,44.10637,44.00979,2021-07-31 10:57:00+00:00,14.55,4
2021-07-31_77,41.14835,19.75808,2021-07-31 10:57:00+00:00,5.8,2
2021-07-31_78,40.54609,16.27123,2021-07-31 10:57:00+00:00,6.85,3
2021-07-31_79,40.75885,16.39165,2021-07-31 10:57:00+00:00,12.76,10
2021-07-31_8,46.14147,39.13657,2021-07-31 09:17:00+00:00,7.49,6
2021-07-31_80,44.62055,41.14354,2021-07-31 10:07:00+00:00,8.86,3
2021-07-31_81,41.01236,15.91158,2021-07-31 10:57:00+00:00,5.34,2
2021-07-31_82,42.79434,19.11562,2021-07-31 10:57:00+00:00,14.78,14
2021-07-31_83,42.00896,19.56597,2021-07-31 10:57:00+00:00,14.61,7
2021-07-31_84,40.36131,18.2262,2021-07-31 10:57:00+00:00,54.79,3
2021-07-31_85,39.63997,16.35495,2021-07-31 10:57:00+00:00,12.55,5
2021-07-31_86,40.30995,19.40782,2021-07-31 10:57:00+00:00,10.13,6
2021-07-31_87,40.28509,19.45416,2021-07-31 10:57:00+00:00,6.9,5
2021-07-31_88,39.9376,18.14039,2021-07-31 10:57:00+00:00,6.13,5
2021-07-31_89,40.16634,19.79409,2021-07-31 10:57:00+00:00,8.71,8
2021-07-31_9,45.48515,37.88599,2021-07-31 09:17:00+00:00,6.68,3
2021-07-31_90,40.14265,19.85083,2021-07-31 10:57:00+00:00,8.79,2
2021-07-31_91,40.13155,19.86644,2021-07-31 10:57:00+00:00,17.06,9
2021-07-31_92,37.8719,12.99031,2021-07-31 10:57:00+00:00,25.31,18
2021-07-31_93,38.33506,16.24654,2021-07-31 10:57:00+00:00,8.6,15
2021-07-31_94,38.84823,16.55876,2021-07-31 10:57:00+00:00,6.95,9
2021-07-31_95,37.85864,13.94796,2021-07-31 10:57:00+00:00,7.68,16
2021-07-31_96,37.69509,13.45302,2021-07-31 10:57:00+00:00,11.0,9
2021-07-31_97,37.84878,13.98227,2021-07-31 10:57:00+00:00,13.43,3
2021-07-31_98,39.04041,16.95507,2021-07-31 10:57:00+00:00,5.84,2
2021-07-31_99,37.88744,14.94961,2021-07-31 10:57:00+00:00,7.7,3
2021-08-01_0,41.60727,46.11401,2021-08-01 08:57:00+00:00,18.92,11
2021-08-01_1,41.39618,44.71919,2021-08-01 08:57:00+00:00,8.43,10
2021-08-01_10,47.78305,36.93509,2021-08-01 08:59:00+00:00,7.69,2
2021-08-01_100,47.58709,31.62896,2021-08-01 09:49:00+00:00,6.36,6
2021-08-01_101,47.80737,34.40463,2021-08-01 10:39:00+00:00,6.26,3
2021-08-01_102,45.77046,43.12725,2021-08-01 10:39:00+00:00,15.43,2
2021-08-01_103,45.49251,39.12846,2021-08-01 09:48:00+00:00,36.34,2
2021-08-01_104,43.43214,24.53816,2021-08-01 10:39:00+00:00,8.01,2
2021-08-01_105,43.47606,24.54897,2021-08-01 10:39:00+00:00,5.02,3
2021-08-01_106,45.99958,41.04869,2021-08-01 09:48:00+00:00,12.97,3
2021-08-01_107,46.06888,41.69662,2021-08-01 09:48:00+00:00,7.05,2
2021-08-01_108,42.26585,19.7398,2021-08-01 10:39:00+00:00,5.77,2
2021-08-01_109,44.24186,27.04125,2021-08-01 09:49:00+00:00,39.44,5
2021-08-01_11,47.73976,36.75098,2021-08-01 08:59:00+00:00,13.15,4
2021-08-01_110,44.02922,25.71498,2021-08-01 10:39:00+00:00,18.93,19
2021-08-01_111,46.41085,41.94034,2021-08-01 10:39:00+00:00,11.11,6
2021-08-01_112,43.82793,24.32951,2021-08-01 10:39:00+00:00,7.06,6
2021-08-01_113,46.37115,40.43272,2021-08-01 09:48:00+00:00,12.69,4
2021-08-01_114,46.52995,41.72599,2021-08-01 10:39:00+00:00,25.2,2
2021-08-01_115,41.54856,15.42072,2021-08-01 10:39:00+00:00,25.42,2
2021-08-01_116,42.78965,19.12785,2021-08-01 10:39:00+00:00,28.71,24
2021-08-01_117,43.80192,22.39293,2021-08-01 10:39:00+00:00,26.47,10
2021-08-01_118,43.95542,22.97965,2021-08-01 10:39:00+00:00,8.66,4
2021-08-01_119,42.99536,18.90099,2021-08-01 10:39:00+00:00,6.34,7
2021-08-01_12,47.8672,36.95806,2021-08-01 08:59:00+00:00,13.81,5
2021-08-01_120,44.30319,23.31707,2021-08-01 10:39:00+00:00,5.96,8
2021-08-01_121,46.44767,34.86094,2021-08-01 09:49:00+00:00,6.36,2
2021-08-01_122,47.09459,41.11262,2021-08-01 10:39:00+00:00,5.64,2
2021-08-01_123,45.63014,29.32377,2021-08-01 09:49:00+00:00,7.93,3
2021-08-01_124,45.6953,29.51334,2021-08-01 09:49:00+00:00,9.97,4
2021-08-01_125,44.36192,23.21406,2021-08-01 10:39:00+00:00,21.7,7
2021-08-01_126,41.94811,14.93787,2021-08-01 10:39:00+00:00,10.62,3
2021-08-01_127,43.52137,19.77044,2021-08-01 10:39:00+00:00,9.25,3
2021-08-01_128,45.82206,29.82384,2021-08-01 09:49:00+00:00,5.6,3
2021-08-01_129,44.32201,22.71631,2021-08-01 10:39:00+00:00,10.59,4
2021-08-01_13,48.27847,35.50918,2021-08-01 08:59:00+00:00,19.38,4
2021-08-01_130,44.41196,22.99754,2021-08-01 10:39:00+00:00,7.85,5
2021-08-01_131,45.68713,28.81628,2021-08-01 10:39:00+00:00,6.38,7
2021-08-01_132,46.59661,34.45766,2021-08-01 09:49:00+00:00,12.44,4
2021-08-01_133,45.71943,28.73484,2021-08-01 10:39:00+00:00,14.96,6
2021-08-01_134,44.42875,22.72882,2021-08-01 10:39:00+00:00,5.48,9
2021-08-01_135,45.77415,28.82643,2021-08-01 10:39:00+00:00,7.29,6
2021-08-01_136,45.8335,28.83284,2021-08-01 10:39:00+00:00,6.71,3
2021-08-01_137,48.28716,39.1391,2021-08-01 10:39:00+00:00,72.95,3
2021-08-01_138,48.00861,36.87261,2021-08-01 09:49:00+00:00,9.33,4
2021-08-01_139,47.90221,36.49331,2021-08-01 09:49:00+00:00,6.27,5
2021-08-01_14,48.22746,35.56884,2021-08-01 08:59:00+00:00,7.19,2
2021-08-01_140,47.92259,36.87376,2021-08-01 09:49:00+00:00,8.88,6
2021-08-01_141,47.86163,36.59926,2021-08-01 09:49:00+00:00,6.37,3
2021-08-01_142,47.89543,36.91401,2021-08-01 10:39:00+00:00,7.93,2
2021-08-01_143,47.83846,36.36608,2021-08-01 09:49:00+00:00,18.8,3
2021-08-01_144,47.28035,32.52442,2021-08-01 09:49:00+00:00,15.04,3
2021-08-01_145,47.26262,32.43856,2021-08-01 09:49:00+00:00,16.18,7
2021-08-01_146,45.90612,28.91068,2021-08-01 09:49:00+00:00,6.46,6
2021-08-01_147,43.24645,17.82152,2021-08-01 10:39:00+00:00,25.82,24
2021-08-01_148,47.40511,39.61909,2021-08-01 10:39:00+00:00,41.61,4
2021-08-01_149,46.99833,34.53869,2021-08-01 10:39:00+00:00,15.83,4
2021-08-01_15,48.37482,36.60075,2021-08-01 08:59:00+00:00,9.97,2
2021-08-01_150,47.24806,36.55987,2021-08-01 09:49:00+00:00,6.71,4
2021-08-01_151,46.09455,28.52788,2021-08-01 09:49:00+00:00,8.83,13
2021-08-01_152,47.0477,34.03238,2021-08-01 10:39:00+00:00,33.96,2
2021-08-01_153,47.09956,34.34737,2021-08-01 10:39:00+00:00,10.61,2
2021-08-01_154,47.14238,33.49348,2021-08-01 10:39:00+00:00,15.54,5
2021-08-01_155,47.31955,34.70178,2021-08-01 10:39:00+00:00,78.87,3
2021-08-01_156,47.26761,33.86081,2021-08-01 09:49:00+00:00,6.47,3
2021-08-01_157,48.93695,35.78531,2021-08-01 10:40:00+00:00,6.88,2
2021-08-01_158,48.91634,35.66081,2021-08-01 09:49:00+00:00,47.72,12
2021-08-01_159,48.94587,35.33392,2021-08-01 10:40:00+00:00,8.44,14
2021-08-01_16,46.22919,40.24264,2021-08-01 08:59:00+00:00,15.4,4
2021-08-01_160,48.76704,35.08434,2021-08-01 09:49:00+00:00,21.1,7
2021-08-01_161,48.04894,29.78031,2021-08-01 09:50:00+00:00,5.59,2
2021-08-01_162,48.75494,35.08488,2021-08-01 10:40:00+00:00,61.76,3
2021-08-01_163,48.72335,34.9714,2021-08-01 10:40:00+00:00,9.12,3
2021-08-01_164,47.96953,29.64947,2021-08-01 10:40:00+00:00,8.76,4
2021-08-01_165,48.85702,35.21659,2021-08-01 10:40:00+00:00,18.16,4
2021-08-01_166,52.083,38.37506,2021-08-01 10:40:00+00:00,78.23,2
2021-08-01_167,50.86858,34.19882,2021-08-01 10:40:00+00:00,40.82,4
2021-08-01_168,50.11856,32.61322,2021-08-01 10:40:00+00:00,16.99,2
2021-08-01_169,50.16362,33.69003,2021-08-01 10:40:00+00:00,9.7,2
2021-08-01_17,46.27465,40.31924,2021-08-01 08:59:00+00:00,5.3,3
2021-08-01_170,50.23753,35.06031,2021-08-01 09:50:00+00:00,5.54,3
2021-08-01_171,49.92363,37.92268,2021-08-01 09:50:00+00:00,13.31,5
2021-08-01_172,49.90186,37.96865,2021-08-01 09:50:00+00:00,21.49,6
2021-08-01_173,48.55114,29.48135,2021-08-01 09:50:00+00:00,9.16,15
2021-08-01_174,48.42562,29.12916,2021-08-01 10:40:00+00:00,14.79,4
2021-08-01_175,48.46702,29.51537,2021-08-01 10:40:00+00:00,5.72,2
2021-08-01_176,49.59224,38.54791,2021-08-01 10:40:00+00:00,5.82,2
2021-08-01_177,48.45663,29.70175,2021-08-01 10:40:00+00:00,11.71,2
2021-08-01_178,52.66745,35.6548,2021-08-01 10:41:00+00:00,6.76,3
2021-08-01_179,52.73617,35.49411,2021-08-01 09:50:00+00:00,74.73,5
2021-08-01_18,46.2794,40.27036,2021-08-01 08:59:00+00:00,8.97,6
2021-08-01_180,55.2232,23.63879,2021-08-01 10:42:00+00:00,5.94,2
2021-08-01_181,54.82153,21.88603,2021-08-01 09:52:00+00:00,9.32,3
2021-08-01_182,37.96461,13.87201,2021-08-01 11:28:00+00:00,9.01,27
2021-08-01_183,37.82773,12.90285,2021-08-01 11:28:00+00:00,9.21,9
2021-08-01_184,38.09244,15.75333,2021-08-01 11:28:00+00:00,18.17,16
2021-08-01_185,38.07999,15.73469,2021-08-01 11:28:00+00:00,7.19,2
2021-08-01_186,38.02779,15.7707,2021-08-01 11:28:00+00:00,5.88,17
2021-08-01_187,37.8968,14.94445,2021-08-01 11:28:00+00:00,6.54,14
2021-08-01_188,38.42047,21.62498,2021-08-01 12:18:00+00:00,30.86,2
2021-08-01_189,37.73886,13.81437,2021-08-01 11:28:00+00:00,13.32,7
2021-08-01_19,48.33093,37.36403,2021-08-01 08:59:00+00:00,7.12,3
2021-08-01_190,37.63669,14.62127,2021-08-01 12:18:00+00:00,13.68,3
2021-08-01_191,37.45327,13.43645,2021-08-01 11:28:00+00:00,55.59,4
2021-08-01_192,37.49498,13.92676,2021-08-01 11:28:00+00:00,8.95,2
2021-08-01_193,37.44111,14.40993,2021-08-01 11:28:00+00:00,15.62,62
2021-08-01_194,37.39067,14.27653,2021-08-01 12:18:00+00:00,36.23,5
2021-08-01_195,37.32,13.96262,2021-08-01 11:28:00+00:00,11.38,5
2021-08-01_196,37.42308,14.9237,2021-08-01 11:28:00+00:00,25.24,3
2021-08-01_197,37.34257,14.28646,2021-08-01 11:28:00+00:00,36.85,11
2021-08-01_198,37.34509,14.49302,2021-08-01 11:28:00+00:00,7.92,9
2021-08-01_199,37.35244,14.54632,2021-08-01 11:28:00+00:00,7.1,5
2021-08-01_2,46.15405,41.71946,2021-08-01 08:58:00+00:00,6.51,8
2021-08-01_20,48.70461,44.00954,2021-08-01 08:59:00+00:00,16.34,5
2021-08-01_200,37.20709,15.08815,2021-08-01 11:27:00+00:00,7.09,24
2021-08-01_201,40.2633,19.45998,2021-08-01 12:18:00+00:00,12.65,2
2021-08-01_202,40.10698,18.43276,2021-08-01 12:18:00+00:00,9.05,4
2021-08-01_203,40.12865,19.83973,2021-08-01 11:28:00+00:00,6.98,3
2021-08-01_204,40.1213,19.87883,2021-08-01 11:28:00+00:00,5.95,2
2021-08-01_205,40.00693,18.29205,2021-08-01 11:28:00+00:00,6.45,6
2021-08-01_206,39.72123,15.84529,2021-08-01 11:28:00+00:00,24.13,3
2021-08-01_207,39.72769,16.26058,2021-08-01 12:18:00+00:00,8.99,2
2021-08-01_208,39.70192,16.16663,2021-08-01 11:28:00+00:00,17.11,6
2021-08-01_209,38.61671,15.90379,2021-08-01 11:28:00+00:00,7.36,4
2021-08-01_21,48.66697,43.6193,2021-08-01 08:59:00+00:00,10.92,8
2021-08-01_210,38.38355,16.39114,2021-08-01 11:28:00+00:00,6.49,13
2021-08-01_211,38.32417,16.23824,2021-08-01 12:18:00+00:00,66.79,9
2021-08-01_212,43.11119,17.61957,2021-08-01 11:29:00+00:00,49.56,7
2021-08-01_213,40.8951,16.32533,2021-08-01 12:19:00+00:00,7.02,3
2021-08-01_214,41.0931,16.10598,2021-08-01 12:19:00+00:00,5.94,7
2021-08-01_215,41.16394,15.38439,2021-08-01 11:29:00+00:00,6.49,4
2021-08-01_216,41.25363,15.30195,2021-08-01 11:29:00+00:00,11.85,3
2021-08-01_217,43.40113,25.16294,2021-08-01 11:29:00+00:00,6.0,4
2021-08-01_218,43.07895,17.66352,2021-08-01 12:19:00+00:00,5.4,2
2021-08-01_219,43.25505,24.01484,2021-08-01 12:19:00+00:00,12.51,2
2021-08-01_22,51.08847,41.04152,2021-08-01 09:00:00+00:00,5.18,3
2021-08-01_220,42.62304,13.93344,2021-08-01 12:19:00+00:00,15.82,7
2021-08-01_221,42.9082,19.66768,2021-08-01 11:29:00+00:00,11.85,4
